Vanilla model + Positive Masculine words,Vanilla model + Negative Masculine words,Vanilla model + Neutral Masculine words,Vanilla model + Positive Feminine words,Vanilla model + Negative Feminine words,Vanilla model + Neutral Feminine words,Bolu model + Positive Masculine words,Bolu model + Negative Masculine words,Bolu model + Neutral Masculine words,Bolu model + Positive Feminine words,Bolu model + Negative Feminine words,Bolu model + Neutral Feminine words,Wino model + Positive Masculine words,Wino model + Negative Masculine words,Wino model + Neutral Masculine words,Wino model + Positive Feminine words,Wino model + Negative Feminine words,Wino model + Neutral Feminine words,Wino and Bolu model + Positive Masculine words,Wino and Bolu model + Negative Masculine words,Wino and Bolu model + Neutral Masculine words,Wino and Bolu model + Positive Feminine words,Wino and Bolu model + Negative Feminine words,Wino and Bolu model + Neutral Feminine words
0.06385673,0.04390691,0.07038428,NaN,0.055935495,0.009748086,0.06385669915011032,0.0439069215534489,0.07038428516756226,NaN,0.05593550660595421,0.00974811672448983,0.026284702,0.006150998,0.040132213,NaN,0.013508871,0.009291545,1.8087831787916286e-09,3.868498993364611e-10,1.3272512186524033e-09,NaN,5.901070687652776e-09,6.6204365947730714e-09
0.009326573,0.01913625,0.026268281,0.01444263,0.05054585,0.024160773,0.009326575629811595,0.01913624993078944,0.026268273630653885,0.014442637662154645,0.05054586363859581,0.02416074859491993,0.016190879,0.0020596832,0.01050605,0.02436418,0.0002606418,0.02579612,3.951409033309261e-09,3.218279670536006e-09,4.891632460202189e-09,1.7749616360029918e-10,4.788315230430662e-11,3.864103759187998e-10
0.09236857,0.03170123,0.0010902435,0.022935465,0.048467997,NaN,0.09236857331763138,0.03170122891701496,0.0010902536244355998,0.0229354585202714,0.04846800771284657,NaN,0.020014301,0.022863187,0.009557601,0.021941192,0.021974087,NaN,3.92363568024745e-09,4.012165044642302e-10,1.0255287868909946e-08,1.4379353402427242e-09,4.60869685470211e-09,NaN
0.03337684,0.04403143,0.007049434,0.013098516,0.014611676,NaN,0.033376832517566665,0.04403144292360334,0.007049442641694902,0.013098512160830009,0.014611695745455289,NaN,0.0010334756,0.004085414,0.003895294,0.0073260893,0.003640622,NaN,5.060876024677585e-09,3.003151650970981e-09,3.9875743332307145e-09,1.737301035670269e-09,4.624722854673635e-09,NaN
0.04819884,0.035798967,NaN,0.040462762,0.016147256,NaN,0.048198867953148525,0.03579897438084279,NaN,0.04046277854168688,0.016147266948204266,NaN,0.0055264533,0.009155765,NaN,0.0032193959,0.01918982,NaN,1.1649537889901751e-08,1.6337703412361293e-10,NaN,9.572731496376718e-12,2.598472638448701e-09,NaN
0.060150202,0.036439568,0.0005004434,0.052143987,0.08099051,0.07065247,0.060150206719633635,0.036439578374409004,0.0005004505750947335,0.05214398858542357,0.08099050786024609,0.07065247225269342,0.048604317,0.015139766,0.056325972,0.0074919034,0.03455317,0.008534983,1.4224275854402002e-09,5.319142556969858e-09,8.583142193513416e-09,9.06980399334803e-09,7.796607803811639e-10,2.7223303333823168e-09
0.0798822,0.00799989,0.04699663,0.0065786242,0.010664402,NaN,0.0798822004539039,0.007999891969176193,0.04699663194852188,0.0065786317345858936,0.010664400830815513,NaN,0.0016398355,0.021189846,0.0078089237,0.012763755,0.012033854,NaN,8.440859872171913e-09,5.5403870657944054e-09,3.1141535877798887e-09,1.340844036495925e-09,5.733636621041427e-09,NaN
0.010350063,0.006426379,0.022603862,0.08791875,0.03275623,0.008602366,0.010350081952044315,0.006426370152740807,0.022603883535533664,0.0879187409777577,0.03275622840879562,0.00860235381078267,0.001391083,0.0015498698,0.031374194,0.05236531,0.049983904,0.008254677,3.951349636377444e-09,3.904888912220628e-09,3.2892944895612786e-09,5.561471158599396e-09,4.1689144081313856e-09,7.286978020992763e-09
0.07093106,0.005702518,0.17392403,0.12355487,0.027453454,0.08791875,0.07093104538307736,0.005702525428161312,0.1739240359133457,0.12355488593712552,0.027453462018828298,0.0879187409777577,0.046998918,0.0029750392,0.054328524,0.037450522,0.00897431,0.05236531,6.923688310178644e-09,2.919909852100444e-09,1.4942394294115147e-08,2.744927879612391e-09,1.2278428621059767e-10,5.561471158599396e-09
0.014252409,0.019932494,NaN,0.04626605,0.070561625,0.17702763,0.014252411878451277,0.019932499949933763,NaN,0.046266057429301205,0.0705616246376327,0.17702762908134018,0.007987797,0.0067820153,NaN,0.0006124794,0.00022549927,0.037601635,1.1245967074247076e-09,6.6409220700683336e-09,NaN,7.276814081857985e-10,4.316454513264567e-09,3.6840454083631596e-09
0.013593368,0.0066358447,0.05702234,0.0037184479,0.03937164,0.055701867,0.013593379221318647,0.006635847797523187,0.05702235221100564,0.0037184512928143828,0.03937161160260777,0.05570186737547349,0.0029494911,0.009849392,0.016188338,0.010003328,0.01228556,0.011258334,1.1022992379983165e-09,1.1821087789187779e-09,7.028329709890535e-09,9.65414409526133e-09,4.805830261522814e-09,8.232283549292063e-09
0.009474568,0.040394828,0.005765239,0.019030571,0.024410367,NaN,0.009474580356791537,0.04039485897881598,0.005765243783624301,0.01903053798878962,0.024410367716331857,NaN,0.017846785,0.032581434,0.027079808,0.005179487,0.0031480966,NaN,3.661760353268484e-09,1.970704488485353e-09,4.399890695273162e-09,6.381333517158083e-09,1.341145083877393e-09,NaN
0.05487444,0.036556777,0.008602366,0.00880304,0.06934685,0.014901049,0.054874422389028406,0.03655679240040974,0.00860235381078267,0.008803025614716048,0.06934683478694224,0.014901063928266983,0.023208834,0.005272612,0.008254677,0.0040955767,0.026279565,0.0032001138,3.9544025692839213e-10,6.109171848955874e-10,7.286978020992763e-09,2.3734894605276224e-09,1.1156922191668528e-09,1.5884291382217697e-09
0.014751777,0.044233903,0.022294283,0.0031523705,0.041075293,0.008510534,0.01475177869401366,0.04423387797215281,0.022294274198976616,0.0031523798728360503,0.041075297676605074,0.008510521064488609,0.0022273585,0.0017983168,0.0020549446,0.023516785,0.0149568785,0.020743795,1.904930324592158e-09,3.793643177374406e-11,1.7064172574965397e-09,1.2204897439915818e-09,5.029386600030128e-09,3.801832494654267e-09
0.004592322,NaN,NaN,0.05032894,0.034947727,0.0014629466,0.004592313813817625,NaN,NaN,0.05032895168380824,0.03494770103225682,0.0014629440532473587,0.013382807,NaN,NaN,0.014980294,0.034570366,0.039466973,5.129184507679518e-09,NaN,NaN,5.09056756470283e-09,1.310088780515084e-09,5.030380854920136e-09
0.022726387,0.005406428,0.1876507,0.046444923,0.022821639,NaN,0.022726383560641585,0.005406437154247108,0.18765071871311065,0.04644491005344091,0.022821640949338466,NaN,0.0076499153,0.0003687665,0.009862896,0.01535781,0.011267237,NaN,7.482027580829609e-09,3.810730543618579e-09,1.8659008510155117e-08,1.1004994034113924e-09,3.4639774104672227e-09,NaN
0.045048743,0.031455174,0.054141372,0.12327521,0.008510534,0.01639542,0.045048743246276,0.03145520650615737,0.0541413779490775,0.12327522363446429,0.008510521064488609,0.016395396938516077,0.0041081905,0.015359919,0.018375266,0.012668829,0.020743795,0.01758194,1.3721120073473259e-10,1.3607557710834661e-09,5.1688908847546955e-09,1.4821994881453193e-09,3.801832494654267e-09,3.4551215361000587e-09
0.014359109,0.004378588,0.013843238,0.17702763,0.067111924,NaN,0.014359112452754896,0.004378591690455902,0.013843228287309384,0.17702762908134018,0.06711191451618691,NaN,0.007165335,0.014677923,0.018651787,0.037601635,0.001758819,NaN,2.325227690946896e-09,1.9051317259877187e-09,2.0200518688340274e-10,3.6840454083631596e-09,1.2148374389786554e-08,NaN
0.041897207,NaN,0.13730459,0.03614761,0.031016275,NaN,0.04189722345364781,NaN,0.13730461191257246,0.0361475787740817,0.031016237787179463,NaN,0.018622167,NaN,0.03458135,0.02684015,9.498e-05,NaN,8.009297752797906e-09,NaN,2.220490610826964e-09,6.049857989576246e-09,2.2817802924901542e-09,NaN
0.02126,0.07296072,0.0141583495,0.003886342,0.010655709,0.06695044,0.021259993942605672,0.07296071445481622,0.014158345386344515,0.003886330038291294,0.01065571647818045,0.06695044167818007,0.0047301296,0.015256092,0.033545233,0.01347252,0.0138899535,0.0041840253,8.62357869987028e-09,9.881000531675177e-09,3.2489447174266495e-09,3.076297534418404e-09,1.0153264617951407e-09,4.462790255399529e-09
0.0028991215,0.026300892,0.024755545,0.033260163,0.100804575,NaN,0.002899113087692008,0.02630093599200986,0.024755520348921048,0.03326016893770088,0.10080457435623602,NaN,0.0039444678,0.03630829,0.0003567785,0.014564235,0.0036413642,NaN,4.019553171211165e-09,5.195020455484034e-09,2.2092833673603707e-09,2.1609615069584365e-09,1.399920283862155e-10,NaN
0.0023382977,0.08719819,0.04820621,0.012801997,0.22908035,0.042958803,0.0023383100218381282,0.08719820460759486,0.048206249452479366,0.01280199365220211,0.22908035465997936,0.04295879027896517,0.00083658844,0.005506918,0.02480828,0.025372013,0.07020962,0.0068487916,7.058242948443372e-09,1.4318885854791574e-08,1.424841154784584e-09,5.298257221841851e-09,1.581270793124534e-09,9.954971680325997e-09
0.011323895,0.02262669,NaN,0.08428417,0.052644663,NaN,0.011323883313725747,0.022626676838284322,NaN,0.0842841629915794,0.05264466599123434,NaN,0.01253017,0.0039353967,NaN,0.014585294,0.015016615,NaN,2.9790631905779463e-09,3.0574140996719734e-09,NaN,1.5689287438669375e-09,2.4442141088876213e-09,NaN
0.04585641,0.017635008,NaN,0.07595612,0.09734253,0.004682591,0.04585639599558457,0.017635000328389244,NaN,0.07595612012776173,0.09734251994961779,0.004682595154535065,0.010223307,0.011394085,NaN,0.00062358356,0.03836705,0.015348833,2.786090490258797e-09,1.3482147082771734e-09,NaN,4.0020563460418934e-09,6.456621418071684e-10,6.370862545845846e-09
0.023057349,0.015845127,0.016453857,0.08196501,0.011346646,0.029128019,0.023057338537341987,0.015845117166687225,0.016453850427826416,0.08196498299957188,0.011346631713615336,0.02912800901146789,0.010744877,0.017568782,0.016580872,0.026395082,0.0046201926,0.006195672,1.3576981344742833e-09,4.532253246314344e-09,4.831625322054833e-09,5.256202792458531e-09,1.2164801095051678e-08,3.4622887057356166e-09
0.027202383,0.033045217,0.02423387,0.041111276,0.0628812,NaN,0.027202383564903926,0.03304520465207901,0.024233853409632904,0.041111266436198037,0.06288120565782626,NaN,0.0034987833,0.015588367,0.0009956248,0.018424794,0.024720449,NaN,4.6072134228351824e-09,3.049543876101901e-09,9.519051519246702e-11,1.1712290221010946e-08,5.585639655664165e-09,NaN
0.007342756,0.009501651,NaN,0.023187377,0.10085794,0.023064356,0.007342768841732031,0.009501663929203485,NaN,0.023187392230652068,0.10085791820729814,0.023064347625453716,0.011987035,0.033411838,NaN,0.013425194,0.017761126,0.017585844,7.889872331856562e-10,1.246134660737308e-09,NaN,2.0454204302522427e-09,3.648280538781634e-09,2.2188352266638844e-09
0.06247005,0.036315687,NaN,0.14831954,0.057478864,NaN,0.062470065798775454,0.036315698342323434,NaN,0.14831955587971896,0.057478853305689415,NaN,0.036466144,0.0012588874,NaN,0.045573264,0.002135843,NaN,2.6010561621214734e-09,1.6811764896873527e-09,NaN,6.0731590173501715e-09,2.3296372608783145e-09,NaN
0.022960052,0.03532411,0.010953724,0.08739421,0.019049495,0.03976383,0.02296005584949734,0.035324090369253075,0.010953710888119972,0.08739419555899193,0.01904949760621613,0.039763818989210234,0.008306466,0.011207432,0.012313008,0.027414031,0.022635262,0.0326335,8.129958137259585e-09,2.3947587940442716e-09,1.1954870808572604e-09,7.982806686512856e-09,1.3241389235085776e-10,4.256914987177396e-09
0.087971374,0.009899499,0.03392288,0.100086406,0.03540249,0.041523278,0.087971354864007,0.009899498477806506,0.03392287285033221,0.10008639560777197,0.03540249150221308,0.04152324021648934,0.017083019,0.02178926,0.002805978,0.004695531,0.0065743104,0.039803877,1.0902791581883509e-09,9.010193285918788e-09,1.3305510027095124e-09,2.878436995701339e-09,4.35735049431063e-09,7.108566263402949e-09
0.064334586,0.0062323734,0.0043236837,0.10690148,0.0012988653,NaN,0.06433457803257273,0.006232371135529515,0.004323677222683786,0.10690149242056923,0.0012988677592823683,NaN,0.014845605,0.021270499,0.009076178,0.038019687,0.033740394,NaN,1.290379936583208e-08,3.537466604364159e-09,5.051664447863757e-09,4.587466698180442e-09,1.0022857592495438e-08,NaN
NaN,0.024626123,NaN,0.055676334,0.12602153,0.011346646,NaN,0.02462612346051676,NaN,0.05567632778369031,0.12602152862149324,0.011346631713615336,NaN,0.012555651,NaN,0.018503506,0.018475324,0.0046201926,NaN,1.5732712077554112e-09,NaN,1.6854708865567114e-09,3.064074882708212e-09,1.2164801095051678e-08
0.0004755184,0.017051302,0.0020016553,NaN,0.01776966,0.06515008,0.0004755089354966102,0.017051310644125184,0.0020016572018636738,NaN,0.017769659411287435,0.06515008383571114,0.004104091,0.012277702,0.011451911,NaN,0.005422406,0.0015643537,2.813873578588755e-10,1.2728342105999824e-08,8.175902718732253e-09,NaN,3.999021863654306e-09,2.301612539445941e-09
0.039912462,0.04568496,0.0060092583,0.010655709,0.040394828,0.0144930445,0.03991247900252509,0.04568496639547399,0.006009241503165494,0.01065571647818045,0.04039485897881598,0.014493028643905108,0.016626015,0.0061743474,0.013043512,0.0138899535,0.032581434,0.024242118,6.128880736255837e-09,4.766786926985178e-09,1.4991338448400171e-09,1.0153264617951407e-09,1.970704488485353e-09,3.4550871885752343e-09
0.07815699,0.029764265,0.05242382,0.04049625,0.030864462,0.0141583495,0.07815698609797944,0.029764230286692922,0.05242378808600148,0.04049625341595818,0.030864452229121958,0.014158345386344515,0.03328292,0.017249852,0.027326196,0.021900527,0.0047138184,0.033545233,1.1049503589877219e-08,1.310622846362186e-09,5.506042843883563e-10,8.442237187100687e-09,3.733852935172699e-09,3.2489447174266495e-09
NaN,0.07664372,0.016450718,0.022862136,0.05626933,0.020449445,NaN,0.0766437261776991,0.016450693396222932,0.022862171797033842,0.056269341166579806,0.020449433693584013,NaN,0.003828898,0.01261298,0.010934189,0.023329876,0.030154334,NaN,9.169162679123488e-09,1.975860722865791e-09,1.9086610347773814e-09,1.0500373192473544e-09,2.893408658499741e-09
0.0061497837,0.0791263,NaN,0.08162882,NaN,0.045945458,0.0061497891030366375,0.07912628388410906,NaN,0.08162880842711187,NaN,0.04594549083843283,0.0028150901,0.014850333,NaN,0.016645983,NaN,0.013678394,6.122280890585863e-09,2.0982202919572757e-09,NaN,4.042354534439241e-09,NaN,8.04209170784942e-09
0.03491091,0.01633295,0.023279078,0.036724493,0.06896198,NaN,0.03491091588787271,0.01633293810528929,0.023279109744205884,0.03672447278916437,0.06896197670368925,NaN,0.015473023,0.0065547675,0.0029838607,0.022376888,0.00029592216,NaN,3.056903181974935e-09,5.95895437160987e-10,3.4453707525861077e-09,6.187613477148801e-10,5.213768139444852e-09,NaN
0.0076981634,0.041708954,0.007879082,0.0118530765,0.02869995,0.05702234,0.00769813681394535,0.04170895027997133,0.007879085181585803,0.01185310178263051,0.028699950006742244,0.05702235221100564,0.034144036,0.0015458986,0.0040603876,0.02707512,0.037845954,0.016188338,1.8578278013214877e-09,2.182864392713535e-09,1.8069520879571144e-09,2.2143891822631878e-08,3.2268960836745464e-09,7.028329709890535e-09
0.10038769,0.032505915,NaN,0.06977578,0.0039422065,0.08526965,0.10038770007245292,0.032505891405060695,NaN,0.0697757686424441,0.003942166675395514,0.08526964700939943,0.018052913,0.036301315,NaN,0.01042126,0.0051900893,0.033984795,3.461950677519088e-09,5.183528606345078e-09,NaN,3.989828224748582e-09,1.8045582250714176e-09,2.9997331979503272e-09
0.06651794,0.0026267916,0.10594407,0.16570193,0.022145353,NaN,0.06651792780486879,0.002626809972399613,0.10594405926917941,0.1657019283002666,0.02214535151547968,NaN,0.017403249,0.013768971,0.024300322,0.06335025,0.0035673976,NaN,1.0938309875918595e-09,1.8780088040237786e-09,1.0106460252012894e-09,0.050906690827909454,7.92687823714111e-09,NaN
0.06491095,0.057305146,0.029747047,0.042464405,0.02609443,0.012377337,0.06491094208728682,0.057305141208246396,0.02974702985982257,0.04246440410384296,0.026094421249332686,0.012377355846173721,0.018929824,0.031661972,0.021808527,0.017216213,0.008394264,0.01635401,3.0808125772718853e-09,1.6023695773026425e-09,2.6419820081668988e-09,1.2288743075211661e-08,8.384330563160347e-09,5.471829905845382e-09
0.05212237,0.016131548,NaN,0.028597802,0.075051434,0.013417061,0.05212237122056317,0.01613156793768847,NaN,0.028597796882222096,0.07505144783819624,0.013417068519419477,0.023387223,0.011608154,NaN,0.004347436,0.021749929,0.0136641115,6.623616849443792e-09,7.20067727666418e-10,NaN,4.78264931824679e-09,2.8773452717678616e-09,3.4626993217212743e-09
0.023757145,NaN,0.0064737867,0.011841834,0.007184067,0.088686354,0.023757155341655803,NaN,0.006473785351556619,0.011841785309699787,0.007184067076984543,0.0886863595559032,0.0041703507,NaN,0.004152678,0.0050749183,0.0050750375,0.01081799,4.456884986070442e-09,NaN,7.186144318493959e-10,1.1874687233515147e-08,6.74464643857231e-09,4.001486558768974e-09
0.0023840144,0.011753969,NaN,NaN,0.07474926,0.010277659,0.0023840295128504663,0.011753966552441722,NaN,NaN,0.07474926378630375,0.010277683670009016,0.024911454,0.015359417,NaN,NaN,0.0074640363,0.01093661,8.609235019330086e-09,1.2465109167081323e-08,NaN,NaN,1.0524880703077777e-08,5.131934648072711e-09
0.033853535,0.025390316,0.11085968,0.12602153,0.032341238,NaN,0.033853543915802184,0.02539030051219561,0.11085967745041819,0.12602152862149324,0.032341212784727756,NaN,0.0035107303,0.013868697,0.043572173,0.018475324,0.00815377,NaN,5.977054354927569e-09,3.4527711800791394e-09,3.464498021799045e-09,3.064074882708212e-09,5.846689167532393e-09,NaN
0.026783155,0.014776662,NaN,0.012377337,0.05971714,0.013214886,0.026783162137977032,0.014776655701864448,NaN,0.012377355846173721,0.05971714315437822,0.013214891432005146,0.020772234,0.0039946437,NaN,0.01635401,0.011888102,0.00064014643,7.222753350272226e-09,5.808780900729005e-09,NaN,5.471829905845382e-09,9.083406301430008e-10,5.0333684303849324e-09
0.042221077,0.011967823,0.025423706,0.018194899,0.016087703,NaN,0.04222108772215142,0.011967808874049454,0.02542369549347842,0.018194911700046057,0.016087689011099957,NaN,0.021341754,0.008495532,0.0048450083,0.0033006892,0.020336688,NaN,4.014721975004187e-09,9.51871265142401e-09,3.328640085786816e-09,4.598059433202906e-09,1.0031219188633145e-09,NaN
0.05928971,0.05648987,0.029557277,0.014901049,0.035374623,NaN,0.059289738100198414,0.05648985719779939,0.029557288389307355,0.014901063928266983,0.03537463679494873,NaN,0.015100986,0.007971577,0.011576623,0.0032001138,0.00857598,NaN,5.4156177320408005e-09,1.6938803137911407e-10,7.23394373569608e-09,1.5884291382217697e-09,1.1150139851354157e-08,NaN
0.009465452,0.04792145,0.07585102,0.015942521,0.019901317,0.0018027574,0.009465444570777505,0.047921438973149474,0.07585099647562868,0.015942532613072595,0.019901322345221344,0.0018027700129441132,0.021055311,0.0138854,0.038622454,0.014913671,0.0058480203,0.013825551,7.442056970674571e-10,2.6603863712698628e-09,2.047542663197177e-09,1.89214185986053e-09,1.5392320085183542e-08,6.1916387433802456e-09
0.008417755,0.040400073,0.039384276,0.13633157,0.049258307,0.049490757,0.00841775502074979,0.0404000554627959,0.03938431887628541,0.13633154401737962,0.04925830263554737,0.049490764232285774,0.02418195,0.015670866,0.0071682036,0.028327152,0.019276943,0.0017796308,1.6523468288065501e-09,3.806076787071788e-09,6.770068505801419e-09,1.1543168296213047e-09,8.224617847885085e-09,5.344998513234778e-09
0.05452235,0.00847736,0.059647642,0.04367575,0.08791875,NaN,0.05452232932484162,0.008477367967431065,0.05964763641133664,0.043675768731542275,0.0879187409777577,NaN,0.002696544,0.03316328,0.015561961,0.010423824,0.05236531,NaN,6.492545459590993e-09,5.159260990650338e-09,1.1761117985759073e-08,3.671547815775611e-09,5.561471158599396e-09,NaN
0.025981277,0.013047546,0.009844065,0.103685126,0.004682591,0.0053322874,0.025981256168950362,0.01304754217571652,0.009844033337780042,0.10368511703149949,0.004682595154535065,0.0053322971366861,0.010405019,0.022332527,0.006942548,0.020512,0.015348833,0.03130883,6.774392158348519e-11,7.687201736272797e-09,2.0592670069152774e-09,6.602742394501426e-09,6.370862545845846e-09,7.1088236547334205e-09
0.024850667,0.03826782,0.040437356,0.11295123,0.022862136,NaN,0.02485063409380328,0.03826781107143999,0.04043734174691824,0.112951238742774,0.022862171797033842,NaN,0.009555712,7.37831e-05,0.016066216,0.008575588,0.010934189,NaN,1.0842422321077905e-08,4.808905371134209e-09,1.5451794982412892e-09,7.634365542519284e-09,1.9086610347773814e-09,NaN
0.0064048916,0.0459785,0.08408076,0.03344609,NaN,NaN,0.006404887740828057,0.045978514071532056,0.0840807864883439,0.03344607347050971,NaN,NaN,0.007819488,0.013748407,0.017727524,0.0058296174,NaN,NaN,9.239891698986646e-10,8.483609509335466e-09,1.3580871982554754e-09,1.098176785618854e-09,NaN,NaN
0.05377776,0.023961063,NaN,0.011323895,0.072489485,0.019871317,0.05377776876095643,0.02396106877473631,NaN,0.011323883313725747,0.07248949631036557,0.019871308215579135,0.00043815095,0.0108446255,NaN,0.01253017,0.017795414,0.010206902,1.4462219542592247e-09,3.802791165297137e-09,NaN,2.9790631905779463e-09,3.999344320992915e-09,4.2221429061295446e-09
0.015282369,0.036984824,0.013016671,NaN,0.042464405,NaN,0.015282372707216305,0.036984809062017766,0.013016661297314117,NaN,0.04246440410384296,NaN,0.030138545,0.017383467,0.0109642595,NaN,0.017216213,NaN,1.6571967895173678e-09,4.987014889587527e-09,1.9792812527841264e-09,NaN,1.2288743075211661e-08,NaN
0.00017143786,0.001295343,0.027121022,0.025173007,0.0012245253,0.057681248,0.0001714306524971676,0.0012953497486863502,0.02712104316449987,0.02517301417043175,0.0012245369687507793,0.0576812383373985,0.009091139,0.010487571,0.021257862,0.009342154,0.0025108382,0.0036825538,1.300816968030638e-09,3.797923142645487e-09,7.592882461660011e-09,1.517096760716985e-09,1.0031904518897905e-08,4.239852385845566e-09
0.019030571,0.033522487,NaN,0.011346646,0.08615096,0.019639552,0.01903053798878962,0.033522463431194194,NaN,0.011346631713615336,0.08615095211021892,0.01963955568328732,0.005179487,0.0037971735,NaN,0.0046201926,0.016468734,0.0016926378,6.381333517158083e-09,7.821290393117408e-09,NaN,1.2164801095051678e-08,4.960485910920909e-10,1.3530315340348764e-09
0.028233457,0.08649389,0.037122473,0.04264639,0.07613489,0.057860248,0.028233472914420098,0.08649388187966343,0.037122466601349074,0.042646382052756684,0.07613489709430148,0.05786026583001057,0.0038026571,0.013302391,0.029876854,0.013063084,0.029297883,0.014337808,5.898601829201766e-09,2.2458714055151319e-10,1.0550628183614297e-08,5.174997085369282e-09,2.995189735122139e-09,5.358696014701181e-09
0.041480817,0.072795734,NaN,0.0022286028,0.007426575,0.0037986338,0.04148083623984643,0.07279574694514743,NaN,0.0022286254761615942,0.00742653083980177,0.003798631727346208,0.014167093,0.018424615,NaN,0.011231333,0.0016730689,0.0007111132,7.788872824487925e-09,9.86674653091768e-09,NaN,7.826597842042204e-09,4.046400929602623e-09,4.462896566193031e-09
0.17392403,0.014644384,NaN,0.06834236,0.0210701,NaN,0.1739240359133457,0.014644369550380343,NaN,0.06834234465140139,0.02107009414293444,NaN,0.054328524,0.004090652,NaN,0.004606299,0.001294896,NaN,1.4942394294115147e-08,8.390385081158414e-09,NaN,7.761018439023104e-09,1.2582429861907052e-08,NaN
0.025802426,0.02190514,0.032679133,NaN,0.06807066,NaN,0.025802429988956238,0.021905123524030568,0.03267912615705253,NaN,0.06807063390200897,NaN,0.0024334788,0.0032390356,0.009945959,NaN,0.016207604,NaN,1.9494455147373024e-08,2.500698731422446e-09,5.636238101236479e-09,NaN,6.32344773765503e-09,NaN
0.06325547,0.07679222,0.057860248,0.018769909,0.06477977,0.088048585,0.06325548139148132,0.0767922380180169,0.05786026583001057,0.018769918369099317,0.06477976065367075,0.08804858914767623,0.03577787,0.013056032,0.014337808,0.020515472,0.0012034848,0.0074788034,1.3148633494497464e-08,2.6610292441775485e-09,5.358696014701181e-09,3.2532313509747723e-09,6.090443586959093e-09,6.944175012790765e-09
0.019469857,0.02994788,0.016804814,0.004452467,0.00847736,0.013424071,0.019469864045700114,0.029947878678906234,0.01680481200284656,0.004452442503040235,0.008477367967431065,0.013424057680449155,0.019837566,5.4625678e-05,0.002102524,0.019501325,0.03316328,0.0015517827,8.539281559638567e-09,9.459362902350388e-09,4.1050670918085785e-09,2.8398485230063386e-09,5.159260990650338e-09,3.1224611785063416e-09
0.036724493,0.065960824,0.07678324,0.01399238,0.02873788,0.049258307,0.03672447278916437,0.06596083060476607,0.07678325324247698,0.013992385807286449,0.028737885586154924,0.04925830263554737,0.022376888,0.01832746,0.008772008,0.0169795,0.019812696,0.019276943,6.187613477148801e-10,3.3032093033069643e-10,5.457215929149939e-11,1.7675855223941994e-10,8.05207435970734e-09,8.224617847885085e-09
0.0077583436,0.005676709,0.018247992,0.019878171,0.0030908287,NaN,0.007758350147498108,0.005676710843936193,0.018247994352811797,0.01987817529176711,0.00309079862872072,NaN,0.005219072,0.012737045,0.0019018799,0.003858596,0.012667537,NaN,3.200200576758405e-09,7.4183364633453874e-09,4.669374664700854e-09,9.451443155894523e-09,8.832041140105495e-09,NaN
0.038233195,0.020532995,0.056970313,0.04117018,0.019129083,NaN,0.03823322612994291,0.02053300821887316,0.05697032170578661,0.041170162601932805,0.019129081310708534,NaN,0.03629473,0.025844224,0.0018371344,0.014243819,0.013498183,NaN,1.9913069387866855e-09,1.4903058648263467e-10,6.390571120895583e-09,1.7077078362515152e-09,9.955001753492176e-11,NaN
0.014514988,0.024071386,0.07500978,0.12004791,0.039599862,0.020390168,0.014514987905136218,0.024071386902199517,0.07500976457802877,0.12004788902336314,0.039599866701401636,0.020390198170727597,0.020862851,0.0061163753,0.015115641,0.017642468,0.009432083,0.004468709,5.199702404756756e-10,1.244824257562449e-09,2.3062273757368246e-09,3.848976998233056e-09,6.184526703256754e-09,3.6285044691108936e-09
0.04599928,0.017128833,NaN,0.14977771,0.003341049,0.06811415,0.04599927867236374,0.017128847883055964,NaN,0.14977768640537492,0.003341021746398637,0.06811414074879188,0.03302146,0.020644672,NaN,0.012569645,0.0073140115,0.0058815284,3.466792151962661e-09,3.698850337130466e-09,NaN,3.826803249284971e-09,2.336189797169652e-09,4.0060588839263556e-09
0.041580226,0.015131887,0.0383864,0.008510534,0.040400073,NaN,0.04158022194934065,0.015131900584852722,0.03838641072610237,0.008510521064488609,0.0404000554627959,NaN,0.015816983,0.0060317274,0.007836234,0.020743795,0.015670866,NaN,2.3345229430149494e-09,4.844728555830624e-09,7.005804825155337e-10,3.801832494654267e-09,3.806076787071788e-09,NaN
0.005061701,0.042672276,NaN,0.03742291,0.01903709,NaN,0.005061696289987101,0.04267227141131401,NaN,0.037422901121862084,0.01903708466431433,NaN,0.0037323982,0.01679002,NaN,0.029670775,0.040239215,NaN,5.345917347687745e-09,3.395688424889798e-09,NaN,0.07357610535102418,4.4063744319977616e-09,NaN
0.039903514,0.02698803,0.025908593,0.022284288,0.012107208,0.00039231777,0.03990349340498621,0.026988035060018484,0.02590859882548628,0.022284301579696873,0.012107200904869893,0.0003923268594829832,0.004649963,0.023487076,0.0003572479,0.023972422,0.0053002033,0.008010417,8.885657799828639e-09,7.339180804755152e-09,8.225160275099341e-10,1.059954215371084e-08,8.690148003975828e-09,4.199083455946884e-09
0.0042807534,0.016432688,0.03027936,0.06934685,0.005615758,0.03171709,0.004280757866881299,0.016432693454098576,0.030279356039976266,0.06934683478694224,0.0056157555528565245,0.031717088282429584,0.01056096,0.006153345,0.012276297,0.026279565,0.02213333,0.0044482797,6.990469411660705e-09,3.1728702165612077e-09,5.753632854009483e-09,1.1156922191668528e-09,1.0013032070155248e-10,5.2600840488858935e-09
